Time	Date	Comp Inlet Press	Comp Exit Press	Turb Inlet Press	Turb Exit Press	Noss Exit Press	Fuel Flow	RPM	Thrust	Comp Inlet	Comp Exit Temp	Turb Inlet Temp	Turb Exit Temp	EGT	
		PSIG	PSIG	PSIG	PSIG	PSIG	Gal/Hour	RPM	Lbs.	°C	°C	°C	°C	°C	
10:45:23	3/8/2016	 1.315459e-001	 5.507734e+000	 5.434269e+000	 9.478067e-001	 5.271647e-001	 1.558096e+000	 4.307084e+004	 2.981277e+000	 2.407492e+001	 8.404449e+001	 5.822434e+002	 5.283692e+002	 5.053986e+002	
10:45:25	3/8/2016	 1.318787e-001	 5.500846e+000	 5.454872e+000	 9.301368e-001	 5.292494e-001	 1.558316e+000	 4.307084e+004	 3.002125e+000	 2.407606e+001	 8.430463e+001	 5.817955e+002	 5.286791e+002	 5.053309e+002	
10:45:28	3/8/2016	 1.285676e-001	 5.496945e+000	 5.436220e+000	 9.451675e-001	 5.295784e-001	 1.558263e+000	 4.304911e+004	 3.012549e+000	 2.415372e+001	 8.456472e+001	 5.819241e+002	 5.285647e+002	 5.053397e+002	
10:45:31	3/8/2016	 1.272193e-001	 5.496701e+000	 5.427503e+000	 9.371706e-001	 5.295298e-001	 1.558123e+000	 4.302739e+004	 3.064669e+000	 2.416860e+001	 8.468409e+001	 5.805258e+002	 5.281339e+002	 5.057493e+002	
10:45:34	3/8/2016	 1.289139e-001	 5.490301e+000	 5.425675e+000	 9.277658e-001	 5.294627e-001	 1.558254e+000	 4.302717e+004	 3.012549e+000	 2.416075e+001	 8.487021e+001	 5.805029e+002	 5.281500e+002	 5.057762e+002	
10:45:37	3/8/2016	 1.301842e-001	 5.501332e+000	 5.429392e+000	 9.339645e-001	 5.286460e-001	 1.558088e+000	 4.302728e+004	 3.043821e+000	 2.426146e+001	 8.511363e+001	 5.796742e+002	 5.291793e+002	 5.058921e+002	
10:45:40	3/8/2016	 1.281385e-001	 5.509195e+000	 5.438535e+000	 9.481115e-001	 5.287069e-001	 1.557263e+000	 4.307105e+004	 3.022973e+000	 2.420310e+001	 8.529416e+001	 5.793929e+002	 5.300183e+002	 5.058910e+002	
10:45:42	3/8/2016	 1.308583e-001	 5.515170e+000	 5.438535e+000	 9.465998e-001	 5.305965e-001	 1.556815e+000	 4.307073e+004	 2.960428e+000	 2.420379e+001	 8.549579e+001	 5.793334e+002	 5.292372e+002	 5.061175e+002	
10:45:45	3/8/2016	 1.312728e-001	 5.510659e+000	 5.432928e+000	 9.343059e-001	 5.289750e-001	 1.556876e+000	 4.307116e+004	 2.981277e+000	 2.420571e+001	 8.564780e+001	 5.788688e+002	 5.286941e+002	 5.059278e+002	
10:45:48	3/8/2016	 1.299708e-001	 5.502918e+000	 5.430062e+000	 9.419005e-001	 5.255067e-001	 1.556517e+000	 4.307094e+004	 3.012549e+000	 2.416770e+001	 8.573103e+001	 5.779660e+002	 5.284795e+002	 5.058985e+002	
10:45:51	3/8/2016	 1.294210e-001	 5.502064e+000	 5.445789e+000	 9.248462e-001	 5.291396e-001	 1.557113e+000	 4.307073e+004	 3.012549e+000	 2.413116e+001	 8.587488e+001	 5.780640e+002	 5.275599e+002	 5.061255e+002	
10:45:54	3/8/2016	 1.292881e-001	 5.510111e+000	 5.435183e+000	 9.403646e-001	 5.251715e-001	 1.557737e+000	 4.307073e+004	 2.970853e+000	 2.402899e+001	 8.599879e+001	 5.767928e+002	 5.270244e+002	 5.061551e+002	
10:45:57	3/8/2016	 1.317617e-001	 5.508770e+000	 5.438657e+000	 9.403341e-001	 5.294445e-001	 1.557342e+000	 4.307116e+004	 2.981277e+000	 2.402578e+001	 8.613246e+001	 5.762751e+002	 5.274202e+002	 5.057064e+002	
10:45:59	3/8/2016	 1.292857e-001	 5.507855e+000	 5.437803e+000	 9.293566e-001	 5.235745e-001	 1.556754e+000	 4.307061e+004	 2.981277e+000	 2.399856e+001	 8.621599e+001	 5.766725e+002	 5.271984e+002	 5.054860e+002	
10:46:02	3/8/2016	 1.289797e-001	 5.501637e+000	 5.403426e+000	 9.323127e-001	 5.255311e-001	 1.556789e+000	 4.307073e+004	 2.991701e+000	 2.408123e+001	 8.639338e+001	 5.773119e+002	 5.274276e+002	 5.057180e+002	
10:46:05	3/8/2016	 1.299452e-001	 5.515474e+000	 5.435671e+000	 9.308560e-001	 5.257688e-001	 1.557131e+000	 4.311505e+004	 3.022973e+000	 2.411881e+001	 8.645638e+001	 5.766481e+002	 5.270743e+002	 5.057949e+002	
10:46:08	3/8/2016	 1.299964e-001	 5.500968e+000	 5.425918e+000	 9.369085e-001	 5.289812e-001	 1.557289e+000	 4.307084e+004	 3.012549e+000	 2.410075e+001	 8.651132e+001	 5.767667e+002	 5.265796e+002	 5.058347e+002	
10:46:11	3/8/2016	 1.289139e-001	 5.498103e+000	 5.433293e+000	 9.360003e-001	 5.261712e-001	 1.556859e+000	 4.307094e+004	 3.012549e+000	 2.415928e+001	 8.655228e+001	 5.770354e+002	 5.261752e+002	 5.055942e+002	
10:46:14	3/8/2016	 1.290943e-001	 5.512915e+000	 5.450421e+000	 9.373596e-001	 5.306818e-001	 1.556841e+000	 4.309310e+004	 2.981277e+000	 2.416300e+001	 8.665715e+001	 5.757379e+002	 5.265989e+002	 5.058895e+002	
10:46:16	3/8/2016	 1.317531e-001	 5.518949e+000	 5.450239e+000	 9.463012e-001	 5.309987e-001	 1.557614e+000	 4.311549e+004	 3.002125e+000	 2.411256e+001	 8.676527e+001	 5.740514e+002	 5.270042e+002	 5.056811e+002	
10:46:19	3/8/2016	 1.319750e-001	 5.512304e+000	 5.448593e+000	 9.373474e-001	 5.229588e-001	 1.557535e+000	 4.312394e+004	 3.012549e+000	 2.407357e+001	 8.685917e+001	 5.743657e+002	 5.269086e+002	 5.054605e+002	
10:46:22	3/8/2016	 1.323810e-001	 5.524678e+000	 5.440853e+000	 9.255593e-001	 5.289629e-001	 1.556850e+000	 4.316036e+004	 3.022973e+000	 2.406566e+001	 8.689998e+001	 5.725117e+002	 5.265715e+002	 5.056153e+002	
10:46:25	3/8/2016	 1.307193e-001	 5.521691e+000	 5.442071e+000	 9.338975e-001	 5.243547e-001	 1.557210e+000	 4.316058e+004	 2.970853e+000	 2.404968e+001	 8.689336e+001	 5.708385e+002	 5.257156e+002	 5.056981e+002	
10:46:28	3/8/2016	 1.312143e-001	 5.512183e+000	 5.458713e+000	 9.256080e-001	 5.266404e-001	 1.557631e+000	 4.313809e+004	 3.002125e+000	 2.404712e+001	 8.697820e+001	 5.718409e+002	 5.258712e+002	 5.060018e+002	
10:46:31	3/8/2016	 1.334172e-001	 5.532297e+000	 5.469379e+000	 9.227555e-001	 5.330347e-001	 1.556991e+000	 4.318307e+004	 2.970853e+000	 2.410277e+001	 8.709576e+001	 5.729135e+002	 5.259752e+002	 5.057421e+002	
10:46:33	3/8/2016	 1.315837e-001	 5.525959e+000	 5.468585e+000	 9.294176e-001	 5.284874e-001	 1.557271e+000	 4.318285e+004	 2.981277e+000	 2.402689e+001	 8.711458e+001	 5.742261e+002	 5.259644e+002	 5.052234e+002	
10:46:36	3/8/2016	 1.313216e-001	 5.526811e+000	 5.457127e+000	 9.359028e-001	 5.296334e-001	 1.557736e+000	 4.316058e+004	 3.002125e+000	 2.404028e+001	 8.726466e+001	 5.741870e+002	 5.258915e+002	 5.054755e+002	
10:46:39	3/8/2016	 1.298355e-001	 5.524557e+000	 5.469623e+000	 9.253155e-001	 5.255921e-001	 1.558105e+000	 4.320534e+004	 2.981277e+000	 2.399654e+001	 8.732297e+001	 5.724588e+002	 5.250278e+002	 5.054464e+002	
10:46:42	3/8/2016	 1.308254e-001	 5.524312e+000	 5.454993e+000	 9.259920e-001	 5.271525e-001	 1.558096e+000	 4.320556e+004	 3.022973e+000	 2.397894e+001	 8.732539e+001	 5.711511e+002	 5.253353e+002	 5.050750e+002	
10:46:45	3/8/2016	 1.337281e-001	 5.544914e+000	 5.485532e+000	 9.371951e-001	 5.271952e-001	 1.558403e+000	 4.320568e+004	 3.012549e+000	 2.401195e+001	 8.730402e+001	 5.709219e+002	 5.257750e+002	 5.050250e+002	
10:46:48	3/8/2016	 1.327333e-001	 5.531931e+000	 5.454688e+000	 9.330320e-001	 5.304745e-001	 1.558579e+000	 4.320578e+004	 3.022973e+000	 2.405554e+001	 8.727277e+001	 5.703751e+002	 5.262889e+002	 5.052404e+002	
10:46:50	3/8/2016	 1.325102e-001	 5.528030e+000	 5.456090e+000	 9.320445e-001	 5.283473e-001	 1.558825e+000	 4.320556e+004	 3.012549e+000	 2.403856e+001	 8.727889e+001	 5.708636e+002	 5.269119e+002	 5.051489e+002	
10:46:53	3/8/2016	 1.305682e-001	 5.531199e+000	 5.465539e+000	 9.219692e-001	 5.273658e-001	 1.557684e+000	 4.320546e+004	 2.991701e+000	 2.409030e+001	 8.732248e+001	 5.708679e+002	 5.264965e+002	 5.052737e+002	
10:46:56	3/8/2016	 1.298635e-001	 5.534430e+000	 5.482179e+000	 9.311121e-001	 5.281217e-001	 1.558316e+000	 4.318307e+004	 2.991701e+000	 2.412819e+001	 8.736136e+001	 5.716794e+002	 5.268722e+002	 5.055776e+002	
